tempo,altura_mare
16:46:56,3.42
16:46:57,2.22
16:46:58,5.19
16:46:59,2.09
16:47:00,1.84
16:47:01,1.53
16:47:02,2.20
16:47:03,2.29
16:47:04,2.72
16:47:05,4.65
16:47:06,2.43
16:47:07,5.14
16:47:08,3.61
16:47:09,2.09
16:47:10,3.85
16:47:11,2.99
16:47:12,2.27
16:47:13,3.08
16:47:14,4.49
16:47:15,2.16
16:47:16,4.34
16:47:17,3.30
16:47:18,4.22
16:47:19,1.94
16:47:20,4.33
16:47:21,2.70
16:47:22,2.84
16:47:23,5.11
16:47:24,2.58
16:47:25,2.92
16:47:26,5.13
16:47:27,2.32
16:47:28,2.91
16:47:29,1.70
16:47:30,5.16
16:47:31,3.52
16:47:32,1.73
16:47:33,3.38
16:47:34,4.19
16:47:35,1.77
16:47:36,3.43
16:47:37,1.92
16:47:38,2.38
16:47:39,3.91
16:47:40,2.93
16:47:41,1.51
16:47:42,4.93
16:47:43,5.03
16:47:44,4.04
16:47:45,3.66
16:47:46,4.15
16:47:47,4.84
16:47:48,3.69
16:47:49,4.92
16:47:50,4.14
16:47:51,2.86
16:47:52,4.09
16:47:53,3.94
16:47:54,5.23
16:47:55,3.11
16:47:56,3.84
16:47:57,4.24
16:47:58,2.38
16:47:59,3.11
16:48:00,2.64
16:48:01,1.72
16:48:02,4.57
16:48:03,4.84
16:48:04,4.58
16:48:05,2.88
16:48:06,2.89
16:48:07,1.81
16:48:08,1.50
16:48:09,3.80
16:48:10,3.73
16:48:11,5.05
16:48:12,3.97
16:48:13,4.35
16:48:14,3.80
16:48:15,3.12
16:48:16,3.15
16:48:17,4.13
16:48:18,5.30
16:48:19,3.47
16:48:20,2.67
16:48:21,3.87
16:48:22,4.63
16:48:23,4.61
16:48:24,3.51
16:48:25,4.66
16:48:26,2.30
16:48:27,2.81
16:48:28,3.25
16:48:29,3.23
16:48:30,4.97
16:48:31,5.01
16:48:32,4.32
16:48:33,4.00
16:48:34,3.51
16:48:35,1.62
16:48:36,4.93
16:48:37,4.47
16:48:38,3.51
16:48:39,2.99
16:48:40,2.94
16:48:41,4.77
16:48:42,2.95
16:48:43,2.34
16:48:44,3.07
16:48:45,3.53
16:48:46,4.07
16:48:47,3.38
16:48:48,3.48
16:48:49,2.12
16:48:50,1.81
16:48:51,5.04
16:48:52,2.20
16:48:53,3.32
16:48:54,4.61
16:48:55,4.99
16:48:56,1.56
16:48:57,2.79
16:48:58,5.05
16:48:59,3.51
16:49:00,1.83
16:49:01,3.39
16:49:02,4.46
16:49:03,4.59
16:49:04,3.12
16:49:05,4.46
16:49:06,3.48
16:49:07,2.83
16:49:08,4.66
16:49:09,3.06
16:49:10,5.05
16:49:11,3.78
16:49:12,2.74
16:49:13,4.06
16:49:14,5.13
16:49:15,3.73
16:49:16,1.73
16:49:17,2.51
16:49:18,1.84
16:49:19,2.81
16:49:20,3.77
16:49:21,2.75
16:49:22,2.33
16:49:23,4.88
16:49:24,3.32
16:49:25,5.25
16:49:26,1.66
16:49:27,4.74
16:49:28,3.43
16:49:29,3.06
16:49:30,1.53
16:49:31,4.30
16:49:32,1.58
16:49:33,3.83
16:49:34,3.11
16:49:35,1.57
16:49:36,4.74
16:49:37,5.03
16:49:38,4.55
16:49:39,5.14
16:49:40,2.30
16:49:41,3.28
16:49:42,4.25
16:49:43,3.18
16:49:44,2.44
16:49:45,2.54
16:49:46,2.39
16:49:47,3.08
16:49:48,5.16
16:49:49,3.36
16:49:50,2.21
16:49:51,1.83
16:49:52,2.91
16:49:53,4.54
16:49:54,4.11
16:49:55,3.41
16:49:56,2.96
16:49:57,4.71
16:49:58,2.33
16:49:59,2.05
16:50:00,4.58
16:50:01,1.80
16:50:02,2.29
16:50:03,4.18
16:50:04,2.25
16:50:05,2.42
16:50:06,1.99
16:50:07,3.33
16:50:08,5.20
16:50:09,1.51
16:50:10,1.51
16:50:11,2.26
16:50:12,2.21
16:50:13,2.56
16:50:14,1.88
16:50:15,3.22
16:50:16,4.83
16:50:17,1.68
16:50:18,2.64
16:50:19,1.67
16:50:20,4.41
16:50:21,4.00
16:50:22,4.13
16:50:23,1.70
16:50:24,4.71
16:50:25,4.73
16:50:26,1.65
16:50:27,3.07
16:50:28,4.10
16:50:29,4.53
16:50:30,2.27
16:50:31,3.17
16:50:32,2.38
16:50:33,5.19
16:50:34,1.76
16:50:35,4.87
16:50:36,5.21
16:50:37,5.26
16:50:38,3.48
16:50:39,2.76
16:50:40,2.91
16:50:41,1.68
16:50:42,4.85
16:50:43,2.07
16:50:44,4.17
16:50:45,3.06
16:50:46,3.81
16:50:47,4.86
16:50:48,1.69
16:50:49,3.16
16:50:50,4.81
16:50:51,3.19
16:50:52,2.19
16:50:53,4.01
16:50:54,2.52
16:50:55,4.66
16:50:56,1.69
16:50:57,4.37
16:50:58,1.63
16:50:59,4.51
16:51:00,2.76
16:51:01,4.05
16:51:02,4.21
16:51:03,1.51
16:51:04,3.47
16:51:05,4.64
16:51:06,3.15
16:51:07,4.36
16:51:08,1.81
16:51:09,4.75
16:51:10,3.54
16:51:11,4.24
16:51:12,2.54
16:51:13,4.50
16:51:14,5.13
16:51:15,4.03
16:51:16,1.82
16:51:17,2.93
16:51:18,3.30
16:51:19,1.70
16:51:20,2.77
16:51:21,5.24
16:51:22,3.85
16:51:23,3.90
16:51:24,4.42
16:51:25,1.75
16:51:26,3.01
16:51:27,4.61
16:51:28,2.89
16:51:29,3.50
16:51:30,4.59
16:51:31,2.28
16:51:32,3.06
16:51:33,2.70
16:51:34,4.07
16:51:35,3.80
16:51:36,1.75
16:51:37,3.94
16:51:38,2.52
16:51:39,2.32
16:51:40,2.87
16:51:41,2.07
16:51:42,4.22
16:51:43,3.00
16:51:44,4.25
16:51:45,2.75
16:51:46,2.16
16:51:47,3.85
16:51:48,4.00
16:51:49,4.54
16:51:50,2.96
16:51:51,3.05
16:51:52,3.64
16:51:53,4.17
16:51:54,1.54
16:51:55,4.49
16:51:56,4.73
16:51:57,3.94
16:51:58,4.00
16:51:59,5.12
16:52:00,1.78
16:52:01,1.58
16:52:02,1.66
16:52:03,2.36
16:52:04,2.40
16:52:05,4.91
16:52:06,2.04
16:52:07,1.97
16:52:08,5.18
16:52:09,2.72
16:52:10,3.34
16:52:11,4.42
16:52:12,5.26
16:52:13,1.75
16:52:14,2.41
16:52:15,4.31
16:52:16,4.68
16:52:17,2.49
16:52:18,2.51
16:52:19,2.09
16:52:20,2.31
16:52:21,3.26
16:52:22,2.95
16:52:23,1.91
16:52:24,2.42
16:52:25,2.05
16:52:26,1.63
16:52:27,3.95
16:52:28,2.93
16:52:29,3.33
16:52:30,3.21
16:52:31,1.85
16:52:32,4.23
16:52:33,2.38
16:52:34,3.81
16:52:35,3.02
16:52:36,3.83
16:52:37,4.25
16:52:38,2.48
16:52:39,2.15
16:52:40,2.52
16:52:41,4.16
16:52:42,1.72
16:52:43,4.60
16:52:44,2.28
16:52:45,3.91
16:52:46,3.10
16:52:47,1.56
16:52:48,3.54
16:52:49,4.25
16:52:50,1.56
16:52:51,2.90
16:52:52,4.92
16:52:53,3.18
16:52:54,2.08
16:52:55,3.61
16:52:56,2.29
16:52:57,3.11
16:52:58,3.72
16:52:59,1.56
16:53:00,3.95
16:53:01,3.48
16:53:02,5.23
16:53:03,1.52
16:53:04,5.11
16:53:05,4.74
16:53:06,2.53
16:53:07,3.23
16:53:08,1.88
16:53:09,3.80
16:53:10,5.27
16:53:11,4.41
16:53:12,2.93
16:53:13,3.20
16:53:14,3.32
16:53:15,5.25
16:53:16,2.45
16:53:17,3.03
16:53:18,4.20
16:53:19,3.13
16:53:20,3.74
16:53:21,3.59
16:53:22,2.80
16:53:23,3.53
16:53:24,4.28
16:53:25,3.60
16:53:26,3.14
16:53:27,3.80
16:53:28,3.15
16:53:29,2.08
16:53:30,3.87
16:53:31,3.44
16:53:32,2.89
16:53:33,4.07
16:53:34,3.49
16:53:35,1.54
16:53:36,4.10
16:53:37,1.56
16:53:38,5.27
16:53:39,2.26
16:53:40,1.52
16:53:41,4.15
16:53:42,1.54
16:53:43,3.60
16:53:44,2.21
16:53:45,4.07
16:53:46,1.69
16:53:47,3.13
16:53:48,3.02
16:53:49,3.16
16:53:50,2.30
16:53:51,3.33
16:53:52,3.46
16:53:53,4.28
16:53:54,4.52
16:53:55,3.16
16:53:56,1.87
16:53:57,4.92
16:53:58,3.05
16:53:59,4.78
16:54:00,4.57
16:54:01,3.74
16:54:02,3.87
16:54:03,2.11
16:54:04,3.96
16:54:05,2.87
16:54:06,4.25
16:54:07,3.84
16:54:08,2.27
16:54:09,4.61
16:54:10,3.10
16:54:11,2.53
16:54:12,1.59
16:54:13,3.22
16:54:14,3.11
16:54:15,5.13
16:54:16,2.16
16:54:17,5.19
16:54:18,3.75
16:54:19,1.69
16:54:20,2.09
16:54:21,3.24
16:54:22,2.08
16:54:23,4.85
16:54:24,4.84
16:54:25,2.03
16:54:26,1.65
16:54:27,5.24
16:54:28,1.63
16:54:29,2.49
16:54:30,4.20
16:54:31,4.03
16:54:32,1.93
16:54:33,3.13
16:54:34,2.25
16:54:35,2.02
16:54:36,2.10
16:54:37,4.44
16:54:38,5.10
16:54:39,5.14
16:54:40,2.95
16:54:41,2.14
16:54:42,2.38
16:54:43,3.82
16:54:44,4.27
16:54:45,4.33
16:54:46,4.96
16:54:47,5.04
16:54:48,3.07
16:54:49,1.52
16:54:50,2.96
16:54:51,3.16
16:54:52,2.78
16:54:53,1.52
16:54:54,3.18
16:54:55,2.18
16:54:56,1.96
16:54:57,2.56
16:54:58,3.78
16:54:59,4.40
16:55:00,4.62
16:55:01,1.62
16:55:02,1.80
16:55:03,3.88
16:55:04,4.38
16:55:05,3.49
16:55:06,3.16
16:55:07,5.15
16:55:08,4.04
16:55:09,2.49
16:55:10,3.13
16:55:11,4.78
16:55:12,3.29
16:55:13,2.97
16:55:14,3.61
16:55:15,2.77
16:55:16,3.68
16:55:17,2.37
16:55:18,1.75
16:55:19,3.41
16:55:20,1.79
16:55:21,1.53
16:55:22,3.52
16:55:23,3.97
16:55:24,1.66
16:55:25,3.25
16:55:26,5.20
16:55:27,3.85
16:55:28,4.50
16:55:29,5.11
16:55:30,4.72
16:55:31,2.05
16:55:32,3.38
16:55:33,5.22
16:55:34,4.31
16:55:35,4.92
16:55:36,1.59
16:55:37,1.56
16:55:38,3.12
16:55:39,4.72
16:55:40,4.77
16:55:41,3.34
16:55:42,2.67
16:55:43,3.51
16:55:44,3.64
16:55:45,3.56
16:55:46,5.28
16:55:47,1.80
16:55:48,4.29
16:55:49,4.22
16:55:50,5.20
16:55:51,4.75
16:55:52,3.70
16:55:53,2.14
16:55:54,4.25
16:55:55,5.28
16:55:56,4.35
16:55:57,1.66
16:55:58,1.70
16:55:59,3.71
16:56:00,1.52
16:56:01,3.59
16:56:02,4.01
16:56:03,5.02
16:56:04,5.07
16:56:05,4.47
16:56:06,3.78
16:56:07,3.76
16:56:08,2.87
16:56:09,5.28
16:56:10,1.93
16:56:11,2.79
16:56:12,4.75
16:56:13,2.39
16:56:14,3.99
16:56:15,4.59
16:56:16,4.47
16:56:17,1.75
16:56:18,2.43
16:56:19,4.63
16:56:20,4.38
16:56:21,4.07
16:56:22,4.32
16:56:23,1.67
16:56:24,2.22
16:56:25,2.87
16:56:26,2.33
16:56:27,2.39
16:56:28,5.12
16:56:29,4.04
16:56:30,1.85
16:56:31,3.68
16:56:32,2.44
16:56:33,2.48
16:56:34,3.84
16:56:35,2.03
16:56:36,2.99
16:56:37,1.92
16:56:38,5.16
16:56:39,3.93
16:56:40,2.05
16:56:41,2.24
16:56:42,4.73
16:56:43,1.51
16:56:44,4.58
16:56:45,1.65
16:56:46,5.09
16:56:47,3.07
16:56:48,3.46
16:56:49,2.49
16:56:50,1.81
16:56:51,4.79
16:56:52,2.86
16:56:53,2.79
16:56:54,4.41
16:56:55,3.62
16:56:56,4.18
16:56:57,4.11
16:56:58,1.62
16:56:59,4.86
16:57:00,4.31
16:57:01,2.12
16:57:02,4.39
16:57:03,4.22
16:57:04,4.74
16:57:05,4.74
16:57:06,3.41
16:57:07,4.20
16:57:08,2.20
16:57:09,2.57
16:57:10,5.23
16:57:11,3.65
16:57:12,2.56
16:57:13,5.03
16:57:14,2.11
16:57:15,1.94
16:57:16,4.27
16:57:17,3.78
16:57:18,1.57
16:57:19,3.31
16:57:20,3.80
16:57:21,2.91
16:57:22,2.59
16:57:23,4.76
16:57:24,2.18
16:57:25,2.92
16:57:26,2.55
16:57:27,2.41
16:57:28,5.26
16:57:29,4.17
16:57:30,2.77
16:57:31,2.55
16:57:32,1.78
16:57:33,4.42
16:57:34,2.38
16:57:35,4.16
16:57:36,3.64
16:57:37,2.57
16:57:38,2.17
16:57:39,4.75
16:57:40,2.86
16:57:41,2.95
16:57:42,2.25
16:57:43,4.97
16:57:44,2.60
16:57:45,4.61
16:57:46,4.69
16:57:47,2.75
16:57:48,3.40
16:57:49,2.60
16:57:50,3.56
16:57:51,2.12
16:57:52,3.59
16:57:53,2.48
16:57:54,3.36
16:57:55,2.41
16:57:56,4.72
16:57:57,5.07
16:57:58,3.89
16:57:59,4.11
16:58:00,3.11
16:58:01,4.99
16:58:02,5.26
16:58:03,3.70
16:58:04,4.50
16:58:05,1.88
16:58:06,3.27
16:58:07,2.83
16:58:08,3.11
16:58:09,4.45
16:58:10,2.04
16:58:11,3.16
16:58:12,4.61
16:58:13,3.13
16:58:14,3.72
16:58:15,4.22
16:58:16,2.83
16:58:17,2.40
16:58:18,2.59
16:58:19,2.27
16:58:20,4.76
16:58:21,2.46
16:58:22,3.06
16:58:23,2.59
16:58:24,5.18
16:58:25,3.68
16:58:26,2.98
16:58:27,4.17
16:58:28,5.05
16:58:29,2.18
16:58:30,1.69
16:58:31,4.99
16:58:32,2.27
16:58:33,1.56
16:58:34,5.08
16:58:35,2.84
16:58:36,3.19
16:58:37,2.83
16:58:38,1.68
16:58:39,3.21
16:58:40,4.90
16:58:41,2.41
16:58:42,4.39
16:58:43,4.54
16:58:44,3.53
16:58:45,3.56
16:58:46,4.44
16:58:47,5.15
16:58:48,3.54
16:58:49,4.31
16:58:50,2.68
16:58:51,2.28
16:58:52,4.22
16:58:53,5.07
16:58:54,4.34
16:58:55,4.93
16:58:56,3.31
16:58:57,4.08
16:58:58,2.31
16:58:59,3.44
16:59:00,3.30
16:59:01,3.72
16:59:02,4.70
16:59:03,4.17
16:59:04,5.18
16:59:05,2.77
16:59:06,4.23
16:59:07,2.73
16:59:08,4.03
16:59:09,4.97
16:59:10,2.98
16:59:11,4.14
16:59:12,4.12
16:59:13,4.15
16:59:14,3.69
16:59:15,2.46
16:59:16,2.19
16:59:17,2.53
16:59:18,4.22
16:59:19,2.31
16:59:20,3.11
16:59:21,2.19
16:59:22,2.30
16:59:23,1.95
16:59:24,5.07
16:59:25,1.77
16:59:26,2.96
16:59:27,4.65
16:59:28,1.60
16:59:29,1.87
16:59:30,1.94
16:59:31,4.27
16:59:32,2.91
16:59:33,4.19
16:59:34,3.22
16:59:35,2.82
16:59:36,3.89
16:59:37,3.99
16:59:38,3.63
16:59:39,2.23
16:59:40,2.07
16:59:41,3.41
16:59:42,2.30
16:59:43,4.00
16:59:44,4.82
16:59:45,3.95
16:59:46,3.35
16:59:47,5.29
16:59:48,1.57
16:59:49,2.17
16:59:50,3.29
16:59:51,1.85
16:59:52,2.32
16:59:53,2.74
16:59:54,2.01
16:59:55,4.01
16:59:56,5.11
16:59:57,2.42
16:59:58,1.61
16:59:59,5.27
17:00:00,4.20
17:00:01,4.13
17:00:02,1.63
17:00:03,4.21
17:00:04,3.70
17:00:05,1.77
17:00:06,4.02
17:00:07,3.01
17:00:08,2.64
17:00:09,4.59
17:00:10,4.96
17:00:11,4.66
17:00:12,2.03
17:00:13,2.22
17:00:14,1.80
17:00:15,4.84
17:00:16,2.75
17:00:17,5.06
17:00:18,1.77
17:00:19,2.91
17:00:20,4.40
17:00:21,2.71
17:00:22,3.36
17:00:23,4.43
17:00:24,4.45
17:00:25,3.59
17:00:26,3.04
17:00:27,3.23
17:00:28,4.39
17:00:29,2.36
17:00:30,2.18
17:00:31,2.67
17:00:32,1.91
17:00:33,3.53
17:00:34,2.49
17:00:35,5.09
17:00:36,4.05
17:00:37,3.74
17:00:38,3.62
17:00:39,5.20
17:00:40,3.00
17:00:41,1.71
17:00:42,1.88
17:00:43,1.73
17:00:44,3.37
17:00:45,4.60
17:00:46,4.72
17:00:47,1.59
17:00:48,2.79
17:00:49,3.95
17:00:50,4.23
17:00:51,3.88
17:00:52,2.59
17:00:53,4.30
17:00:54,4.64
17:00:55,4.92
17:00:56,3.80
17:00:57,3.15
17:00:58,2.55
17:00:59,3.19
17:01:00,4.89
17:01:01,5.19
17:01:02,4.82
17:01:03,1.68
17:01:04,2.28
17:01:05,4.63
17:01:06,2.74
17:01:07,3.99
17:01:08,2.18
17:01:09,4.78
17:01:10,2.78
17:01:11,2.44
17:01:12,4.78
17:01:13,2.14
17:01:14,2.71
17:01:15,2.54
17:01:16,2.59
17:01:17,4.04
17:01:18,3.11
17:01:19,3.60
17:01:20,5.28
17:01:21,5.20
17:01:22,2.40
17:01:23,4.05
17:01:24,4.05
17:01:25,4.47
17:01:26,2.50
17:01:27,5.25
17:01:28,2.85
17:01:29,4.74
17:01:30,4.41
17:01:31,2.76
17:01:32,3.78
17:01:33,3.00
17:01:34,1.85
17:01:35,3.86
17:01:36,5.22
17:01:37,3.71
17:01:38,3.85
17:01:39,4.75
17:01:40,3.36
17:01:41,3.88
17:01:42,1.99
17:01:43,3.47
17:01:44,2.23
17:01:45,3.82
17:01:46,3.04
17:01:47,3.80
17:01:48,4.72
17:01:49,1.86
17:01:50,3.73
17:01:51,3.62
17:01:52,3.54
17:01:53,2.27
17:01:54,4.51
17:01:55,4.78
17:01:56,3.03
17:01:57,4.57
17:01:58,2.00
17:01:59,5.22
17:02:00,5.09
17:02:01,1.85
17:02:02,3.64
17:02:03,2.06
17:02:04,2.64
17:02:05,4.15
17:02:06,5.30
17:02:07,4.80
17:02:08,2.06
17:02:09,4.92
17:02:10,2.92
17:02:11,1.64
17:02:12,4.42
17:02:13,2.91
17:02:14,5.17
17:02:15,1.91
17:02:16,1.67
17:02:17,3.50
17:02:18,2.93
17:02:19,2.95
17:02:20,2.49
17:02:21,4.06
17:02:22,2.81
17:02:23,4.59
17:02:24,3.60
17:02:25,4.07
17:02:26,2.67
17:02:27,4.30
17:02:28,4.55
17:02:29,3.19
17:02:30,4.61
17:02:31,3.24
17:02:32,4.02
17:02:33,5.24
17:02:34,4.27
17:02:35,1.65
17:02:36,4.74
17:02:37,3.43
17:02:38,4.92
17:02:39,2.18
17:02:40,4.15
17:02:41,5.01
17:02:42,5.14
17:02:43,2.46
17:02:44,2.85
17:02:45,4.57
17:02:46,1.98
17:02:47,3.43
17:02:48,4.75
17:02:49,1.65
17:02:50,4.47
17:02:51,2.97
17:02:52,2.60
17:02:53,1.69
17:02:54,4.69
17:02:55,2.98
17:02:56,1.84
17:02:57,4.28
17:02:58,4.56
17:02:59,1.74
17:03:00,2.61
17:03:01,1.72
17:03:02,4.24
17:03:03,1.69
17:03:04,4.85
17:03:05,2.75
17:03:06,2.20
17:03:07,1.78
17:03:08,2.63
17:03:09,5.17
17:03:10,3.03
17:03:11,3.65
17:03:12,1.82
17:03:13,5.11
17:03:14,4.28
17:03:15,3.22
17:03:16,2.97
17:03:17,2.64
17:03:18,3.88
17:03:19,5.25
17:03:20,4.50
17:03:21,1.69
17:03:22,1.68
17:03:23,2.25
17:03:24,1.65
17:03:25,5.10
17:03:26,3.84
17:03:27,3.26
17:03:28,5.12
17:03:29,4.04
17:03:30,4.15
17:03:31,5.15
17:03:32,2.44
17:03:33,3.55
17:03:34,3.07
17:03:35,3.33
17:03:36,2.06
17:03:37,3.39
17:03:38,2.91
17:03:39,1.85
17:03:40,5.12
17:03:41,4.68
17:03:42,3.15
17:03:43,3.03
17:03:44,4.95
17:03:45,3.31
17:03:46,4.17
17:03:47,3.75
17:03:48,2.22
17:03:49,5.26
17:03:50,3.77
17:03:51,4.56
17:03:52,5.06
17:03:53,1.97
17:03:54,3.20
17:03:55,3.03
17:03:56,3.20
17:03:57,2.98
17:03:58,4.93
17:03:59,3.77
17:04:00,3.55
17:04:01,4.64
17:04:02,4.46
17:04:03,4.27
17:04:04,3.94
17:04:05,2.65
17:04:06,2.93
17:04:07,1.73
17:04:08,1.83
17:04:09,3.50
17:04:10,4.68
17:04:11,4.19
17:04:12,2.90
17:04:13,3.25
17:04:14,5.18
17:04:15,3.69
17:04:16,3.32
17:04:17,2.26
17:04:18,4.09
17:04:19,5.18
17:04:20,4.37
17:04:21,2.88
17:04:22,1.78
17:04:23,4.09
17:04:24,2.62
17:04:25,4.58
17:04:26,1.52
17:04:27,5.27
17:04:28,2.73
17:04:29,3.41
17:04:30,2.04
17:04:31,3.47
17:04:32,3.99
17:04:33,1.78
17:04:34,5.09
17:04:35,4.63
17:04:36,3.46
17:04:37,2.26
17:04:38,4.44
17:04:39,4.61
17:04:40,2.65
17:04:41,2.15
17:04:42,2.17
17:04:43,2.96
17:04:44,4.71
17:04:45,4.83
17:04:46,3.81
17:04:47,3.66
17:04:48,1.74
17:04:49,3.86
17:04:50,5.01
17:04:51,3.07
17:04:52,1.79
17:04:53,1.65
17:04:54,2.65
17:04:55,4.90
17:04:56,2.08
17:04:57,1.71
17:04:58,4.90
17:04:59,1.78
17:05:00,4.81
17:05:01,2.51
17:05:02,1.76
17:05:03,4.58
17:05:04,3.00
17:05:05,2.08
17:05:06,2.66
17:05:07,2.80
17:05:08,4.23
17:05:09,2.32
17:05:10,2.00
17:05:11,3.83
17:05:12,3.36
17:05:13,2.59
17:05:14,3.53
17:05:15,4.90
17:05:16,2.29
17:05:17,3.60
17:05:18,4.58
17:05:19,2.25
17:05:20,2.16
17:05:21,2.96
17:05:22,3.79
17:05:23,4.05
17:05:24,3.59
17:05:25,4.45
17:05:26,3.99
17:05:27,2.32
17:05:28,4.75
17:05:29,2.24
17:05:30,3.79
17:05:31,2.25
17:05:32,3.48
17:05:33,5.07
17:05:34,5.09
17:05:35,2.09
17:05:36,4.06
17:05:37,3.12
17:05:38,4.32
17:05:39,2.37
17:05:40,2.10
17:05:41,3.54
17:05:42,2.13
17:05:43,2.94
17:05:44,2.76
17:05:45,2.43
17:05:46,3.90
17:05:47,4.43
17:05:48,3.32
17:05:49,3.02
17:05:50,2.95
17:05:51,3.81
17:05:52,1.95
17:05:53,5.03
17:05:54,4.29
17:05:55,5.11
17:05:56,2.44
17:05:57,3.34
17:05:58,3.67
17:05:59,1.70
17:06:00,2.27
17:06:01,3.94
17:06:02,4.68
17:06:03,5.12
17:06:04,4.43
17:06:05,1.55
17:06:06,4.43
17:06:07,4.28
17:06:08,3.30
17:06:09,4.28
17:06:10,5.00
17:06:11,5.08
17:06:12,4.81
17:06:13,3.83
17:06:14,2.23
17:06:15,3.08
17:06:16,2.70
17:06:17,2.64
17:06:18,4.91
17:06:19,2.52
17:06:20,1.96
17:06:21,1.56
17:06:22,2.69
17:06:23,3.91
17:06:24,1.66
17:06:25,3.99
17:06:26,3.70
17:06:27,4.30
17:06:28,1.95
17:06:29,5.30
17:06:30,3.16
17:06:31,1.85
17:06:32,1.56
17:06:33,4.36
17:06:34,4.21
17:06:35,4.01
17:06:36,4.18
17:06:37,4.25
17:06:38,4.85
17:06:39,3.42
17:06:40,2.39
17:06:41,4.66
17:06:42,4.09
17:06:43,2.16
17:06:44,3.49
17:06:45,2.70
17:06:46,2.47
17:06:47,2.26
17:06:48,1.70
17:06:49,4.87
17:06:50,3.15
17:06:51,4.07
17:06:52,1.92
17:06:53,4.50
17:06:54,2.17
17:06:55,2.17
17:06:56,2.88
17:06:57,5.16
17:06:58,3.89
17:06:59,1.74
17:07:00,3.96
17:07:01,5.18
17:07:02,4.16
17:07:03,4.04
17:07:04,2.52
17:07:05,2.81
17:07:06,4.37
17:07:07,5.22
17:07:08,4.93
17:07:09,1.53
17:07:10,4.48
17:07:11,3.53
17:07:12,1.54
17:07:13,2.59
17:07:14,3.44
17:07:15,2.23
17:07:16,1.67
17:07:17,1.71
17:07:18,2.73
17:07:19,2.07
17:07:20,2.05
17:07:21,4.29
17:07:22,2.26
17:07:23,3.03
17:07:24,3.47
17:07:25,2.24
17:07:26,4.17
17:07:27,3.67
17:07:28,4.99
17:07:29,4.33
17:07:30,3.38
17:07:31,1.74
17:07:32,4.93
17:07:33,4.96
17:07:34,2.58
17:07:35,4.81
17:07:36,2.26
17:07:37,4.38
17:07:38,2.04
17:07:39,1.53
17:07:40,2.18
17:07:41,2.81
17:07:42,3.51
17:07:43,4.14
17:07:44,1.71
17:07:45,1.94
17:07:46,4.25
17:07:47,2.01
17:07:48,2.56
17:07:49,2.75
17:07:50,4.06
17:07:51,2.99
17:07:52,3.51
17:07:53,4.92
17:07:54,3.09
17:07:55,3.62
17:07:56,2.11
17:07:57,5.09
17:07:58,3.34
17:07:59,5.10
17:08:00,3.28
17:08:01,3.34
17:08:02,1.68
17:08:03,4.93
17:08:04,2.66
17:08:05,2.66
17:08:06,3.91
17:08:07,5.13
17:08:08,4.25
17:08:09,1.71
17:08:10,3.01
17:08:11,3.23
17:08:12,1.92
17:08:13,1.64
17:08:14,1.60
17:08:15,4.05
17:08:16,4.98
17:08:17,3.69
17:08:18,2.07
17:08:19,1.92
17:08:20,3.76
17:08:21,1.72
17:08:22,3.97
17:08:23,1.90
17:08:24,4.67
17:08:25,3.80
17:08:26,5.22
17:08:27,2.15
17:08:28,3.86
17:08:29,2.32
17:08:30,1.67
17:08:31,1.74
17:08:32,3.10
17:08:33,5.14
17:08:34,4.49
17:08:35,3.62
17:08:36,3.76
17:08:37,3.61
17:08:38,4.42
17:08:39,5.25
17:08:40,1.88
17:08:41,1.97
17:08:42,4.06
17:08:43,2.68
17:08:44,3.19
17:08:45,5.25
17:08:46,4.56
17:08:47,1.98
17:08:48,3.61
17:08:49,2.33
17:08:50,3.77
17:08:51,3.30
17:08:52,2.91
17:08:53,4.29
17:08:54,1.86
17:08:55,5.24
17:08:56,3.58
17:08:57,2.72
17:08:58,5.19
17:08:59,2.95
17:09:00,5.00
17:09:01,2.62
17:09:02,3.33
17:09:03,1.79
17:09:04,2.08
17:09:05,3.36
17:09:06,3.11
17:09:07,3.15
17:09:08,2.61
17:09:09,4.32
17:09:10,5.21
17:09:11,4.68
17:09:12,4.93
17:09:13,1.69
17:09:14,3.52
17:09:15,3.93
17:09:16,4.52
17:09:17,5.11
17:09:18,1.75
17:09:19,2.30
17:09:20,4.76
17:09:21,2.99
17:09:22,2.35
17:09:23,4.17
17:09:24,3.50
17:09:25,2.66
17:09:26,4.85
17:09:27,4.60
17:09:28,2.62
17:09:29,3.35
17:09:30,2.49
17:09:31,3.64
17:09:32,4.64
17:09:33,2.90
17:09:34,2.00
17:09:35,1.98
17:09:36,2.89
17:09:37,4.93
17:09:38,2.33
17:09:39,3.76
17:09:40,2.89
17:09:41,2.05
17:09:42,2.56
17:09:43,2.41
17:09:44,5.24
17:09:45,4.82
17:09:46,5.08
17:09:47,2.55
17:09:48,2.09
17:09:49,2.93
17:09:50,3.40
17:09:51,4.21
17:09:52,1.74
17:09:53,4.47
17:09:54,1.67
17:09:55,2.67
17:09:56,2.49
17:09:57,4.11
17:09:58,2.82
17:09:59,3.47
17:10:00,2.32
17:10:01,4.12
17:10:02,2.07
17:10:03,4.21
17:10:04,4.80
17:10:05,2.54
17:10:06,3.37
17:10:07,4.02
17:10:08,1.53
17:10:09,2.84
17:10:10,3.77
17:10:11,1.59
17:10:12,1.73
17:10:13,2.20
17:10:14,4.34
